═══════════════════════════════════════════════════════════════
                   DOCTOR IMAGE FILENAMES
═══════════════════════════════════════════════════════════════
Total Doctors: 256

Filename                              | Doctor Name
kulunu-medical-clinic.jpg             | Kulunu Medical Clinic
kunaavashi-clinic.jpg                 | Kunaavashi Clinic
kuramathi-medical-centre.jpg          | Kuramathi Medical Centre
kuredivaru-clinic.jpg                 | kuredivaru Clinic
kurumba-clinic.jpg                    | Kurumba Clinic
lab-maldives.jpg                      | Lab Maldives
leaf-of-life-clinic.jpg               | Leaf of Life Clinic
leykokaa-medical-and-rehabilitation-centre.jpg | Leykokaa Medical and Rehabilitation Centre
life-care-medical-centre.jpg          | Life Care Medical Centre
life-wellness-clinic.jpg              | Life Wellness Clinic
listen-clinic.jpg                     | Listen Clinic
lux-maldives-resort-clinic.jpg        | Lux Maldives Resort Clinic
maadhoo-clinic.jpg                    | Maadhoo Clinic
maafushivaru-clinic.jpg               | Maafushivaru Clinic
maalifushi-by-como.jpg                | Maalifushi by Como
maamigili-clinic.jpg                  | Maamigili Clinic
maandhoo-medical-centre.jpg           | Maandhoo Medical Centre
maayafushi-clinic.jpg                 | Maayafushi Clinic
macl-medical-clinic.jpg               | MACL Medical Clinic
mafhaa-diagnostic-centre.jpg          | Mafhaa Diagnostic Centre
magey-physio.jpg                      | Magey Physio
maldicare-clinic.jpg                  | Maldicare Clinic
maldives-alternative-medical-centre.jpg | Maldives Alternative Medical Centre
maldives-diagnostic-centre.jpg        | Maldives Diagnostic Centre
maldives-mobile-nursing-care.jpg      | Maldives Mobile Nursing Care
maldives-neuro-endocrine-medical-facility.jpg | Maldives Neuro Endocrine Medical Facility
male-eye-clinic.jpg                   | Male' Eye Clinic
master-dental-care-centre.jpg         | Master Dental Care Centre
master-dental-care-centro.jpg         | Master Dental Care Centro
master-medical-and-dental-care-centre.jpg | Master Medical and Dental Care Centre
medhope-medical-centre.jpg            | Medhope Medical Centre
medica.jpg                            | Medica
medica-annex.jpg                      | Medica Annex
medical-hyperbaric-clinic.jpg         | Medical & Hyperbaric Clinic
medicrest-clinic-and-diagnostics.jpg  | Medicrest Clinic and Diagnostics
mediflex-dental-and-maxillofacial-surgery.jpg | Mediflex Dental and Maxillofacial Surgery
mediflex-laboratories.jpg             | Mediflex Laboratories
medlab-diagnostics.jpg                | Medlab Diagnostics
mednova-medical-center.jpg            | Mednova Medical Center
medplus-dental.jpg                    | Medplus Dental
meedhupparu-clinic.jpg                | Meedhupparu Clinic
meeru-clinic.jpg                      | Meeru Clinic
mercure-maldives-kooddoo-clinic.jpg   | Mercure Maldives Kooddoo Clinic
milaidhoo-clinic.jpg                  | Milaidhoo Clinic
mind-space.jpg                        | Mind Space
mindcare-clinic.jpg                   | Mindcare Clinic
mipstar.jpg                           | MIPSTAR
miriandhoo-medical-services.jpg       | Miriandhoo Medical Services
modern-medical-centre.jpg             | Modern Medical Centre
moving-cure.jpg                       | Moving Cure
mpi-clinique.jpg                      | MPI Clinique
mudhdhoo-clinic.jpg                   | Mudhdhoo Clinic
muraka-clinic.jpg                     | Muraka Clinic
mvdx-diagnostics.jpg                  | MVDX Diagnostics
my-care-medical-centre.jpg            | My Care Medical Centre
my-clinic.jpg                         | My Clinic
my-dental-care-hf-23-alp-pvt-710.jpg  | My Dental Care HF -23/ALP/PVT/710
my-family-dentist.jpg                 | My Family Dentist
my-family-dentist-male.jpg            | My Family Dentist Male'
nada-clinic.jpg                       | Nada Clinic
nafsu-psychological-services.jpg      | Nafsu Psychological Services
naifaru-medical-center.jpg            | Naifaru Medical Center
nazahealth.jpg                        | NazaHealth
niyama-resort-clinic.jpg              | Niyama Resort Clinic
noo-clinic.jpg                        | Noo Clinic
noosandha.jpg                         | Noosandha
noosandha-addu.jpg                    | Noosandha - Addu
nova-clinic.jpg                       | Nova Clinic
novalux-diagnostics.jpg               | Novalux Diagnostics
nowall-medical-centre.jpg             | Nowall Medical Centre
oagaa-medical-centre.jpg              | Oagaa Medical Centre
olhahali-clinic.jpg                   | Olhahali Clinic
olive-medical-centre.jpg              | Olive Medical Centre
omega-medical-centre.jpg              | Omega Medical Centre
one-medical-care.jpg                  | One Medical Care
oracare-dental.jpg                    | Oracare Dental
ouch.jpg                              | Ouch
pain-clinic.jpg                       | Pain Clinic
paradise-medical-center.jpg           | Paradise Medical Center
pearl-medical-centre.jpg              | Pearl Medical Centre
pearl-medical-centre-hulhumale.jpg    | Pearl Medical Centre Hulhumale
physio-autism-clinic-hulhumale.jpg    | Physio & Autism Clinic - Hulhumale'
physio-and-autism-clinic.jpg          | Physio and Autism Clinic
physio-clinic.jpg                     | Physio Clinic
physio-clinic-annex-1.jpg             | Physio Clinic Annex 1
physio-cure.jpg                       | Physio Cure
physio-solutions.jpg                  | Physio Solutions
pine-tree-medic-care.jpg              | Pine tree Medic Care
pine-tree-medic-care-sh-funadhoo.jpg  | Pine tree Medic Care/ Sh. Funadhoo
popular-clinic.jpg                    | Popular Clinic
primax-medicare.jpg                   | Primax Medicare
pro-care-clinic-and-dental-centre.jpg | Pro Care Clinic and Dental Centre
pullman-maldives-maamutaa-resort-clinic.jpg | Pullman Maldives Maamutaa Resort Clinic
queen-aesthetic-medical-center.jpg    | Queen Aesthetic Medical Center
raaya-clinic.jpg                      | Raaya Clinic
raffles-clinic.jpg                    | Raffles Clinic
rangali-clinic.jpg                    | Rangali Clinic
rannalhi-clinic-hf22-alp-pvt-659.jpg  | Rannalhi Clinic HF22/ALP/PVT/659
rasfushi-clinic.jpg                   | Rasfushi Clinic
reethi-beach-clilnic-hf-23-alp-pvt-711.jpg | Reethi Beach Clilnic HF -23/ALP/PVT/711
reethi-faru-clinic.jpg                | Reethi Faru Clinic
resort-clinic.jpg                     | Resort Clinic
resort-medical-and-laboratory-services.jpg | Resort Medical and Laboratory Services
revive-medical-centre.jpg             | Revive Medical Centre
rmls-lab-services.jpg                 | RMLS Lab Services
ruhgalu-clinic.jpg                    | Ruhgalu Clinic
rx-medicare.jpg                       | Rx Medicare
sandies-bathala-infirmary.jpg         | Sandies Bathala Infirmary
sha-therapy-dhivehibeys-centre.jpg    | Sha Therapy Dhivehibeys Centre
shifaa-medical.jpg                    | Shifaa Medical
six-sensus-laamu-clinic.jpg           | Six Sensus Laamu Clinic
siyam-world-maldives-clinic.jpg       | Siyam World Maldives Clinic
smiles-dental-care.jpg                | Smiles Dental Care
smiles-dental-care-hulhumale.jpg      | Smiles Dental Care Hulhumale'
so-maldives-clinic.jpg                | SO/ Maldives Clinic
soneva-fushi-clinic.jpg               | Soneva Fushi Clinic
soneva-jani-clinic.jpg                | Soneva Jani Clinic
southern-care-clinic.jpg              | Southern Care Clinic
star-medical.jpg                      | Star Medical
sukoon-clinic.jpg                     | Sukoon Clinic
sun-island-medical-centre.jpg         | Sun Island Medical Centre
sun-siyam-irufushi-maldives-clinic.jpg | Sun Siyam Irufushi Maldives Clinic
sun-siyam-iruveli-maldives-clinic-hf-23-alp-pvt-709.jpg | Sun Siyam Iruveli Maldives Clinic HF -23/ALP/PVT/709
sun-siyam-olhuveli-maldives-clinic.jpg | Sun Siyam Olhuveli Maldives Clinic
sun-siyam-vilu-reef-maldives-clinic.jpg | Sun Siyam Vilu Reef Maldives CLinic
synergy-care.jpg                      | Synergy Care
taj-exotica-clinic.jpg                | Taj Exotica Clinic
thasalli-medical-care.jpg             | Thasalli Medical Care
the-clinic-at-sirru-fen-fushi.jpg     | The Clinic At Sirru Fen Fushi
the-residence-maldives-at-dhigurah-clinic.jpg | The Residence Maldives at Dhigurah Clinic
the-residence-maldives-clinic.jpg     | The Residence Maldives Clinic
the-standard-clinic.jpg               | The Standard Clinic
therapy-centre.jpg                    | Therapy Centre
thilamaafushi-clinic.jpg              | Thilamaafushi Clinic
thudufushi-medical-clinic.jpg         | Thudufushi Medical Clinic
thulhagiri-clinic.jpg                 | Thulhagiri Clinic
thundufushi-medical-clinic.jpg        | Thundufushi Medical Clinic
tiny-drops-medical-services.jpg       | Tiny Drops Medical Services
totalphysio.jpg                       | TotalPhysio
treetop-hospital.jpg                  | TreeTop Hospital
true-care-medicals.jpg                | True Care Medicals
tth-clinic.jpg                        | TTH Clinic
unique-dental.jpg                     | Unique Dental
vabbinfaru-clinic.jpg                 | Vabbinfaru Clinic
vadoo-clinic-hf-23-alp-pvt-708.jpg    | Vadoo Clinic HF -23/ALP/PVT/708
valley-dental.jpg                     | Valley Dental
varu-medical-centre.jpg               | Varu Medical Centre
vcare-counselling-and-psychotherapy-centre.jpg | VCare Counselling and Psychotherapy Centre
velaa-private-island-clinic.jpg       | Velaa Private Island Clinic
velassaru-medical-center.jpg          | Velassaru Medical Center
veligandu-clinic-hf-23-alp-pvt-704.jpg | Veligandu Clinic HF -23/ALP/PVT/704
verso-medicalcentre-alifushi.jpg      | Verso MedicalCentre Alifushi
villa-bio-medicals-laboratory.jpg     | Villa Bio Medicals Laboratory
vision-care-optical-and-eye-clinic.jpg | Vision Care Optical and Eye Clinic
vision-clinic.jpg                     | Vision Clinic
vision-clinic-hulhumale.jpg           | Vision Clinic Hulhumale'
vision-clinic-1.jpg                   | Vision Clinic-1
vital-care.jpg                        | Vital Care
vital-care-kulhudhufushi-anex.jpg     | Vital Care Kulhudhufushi Anex
vital-care-kulhudhuffushi.jpg         | Vital Care- Kulhudhuffushi
vitalcare-dental.jpg                  | VitalCare Dental
vitalcare-huvadhoo.jpg                | Vitalcare Huvadhoo
vivadent-dental-center.jpg            | Vivadent Dental Center
vommuli-clinic.jpg                    | Vommuli Clinic
wellcare-physiotherapy-sports-rehabilitation.jpg | Wellcare Physiotherapy & Sports Rehabilitation
you-me-clinic.jpg                     | You & Me Clinic

═══════════════════════════════════════════════════════════════
                      SUMMARY
═══════════════════════════════════════════════════════════════
Doctors:   256 images needed in public/images/doctors/
Hospitals: 321 images needed in public/images/hospitals/

Example files to create:
  public/images/doctors/aminath-lamha-ali.jpg
  public/images/hospitals/aahiyans-medical-clinic.jpg

═══════════════════════════════════════════════════════════════
